model,dataset,condition,layer,head,entropy_clean,entropy_noisy,entropy_delta,query_mass_clean,query_mass_noisy,query_mass_delta
qwen,ms_marco,noise_2_word_dropout,16,17,1.7661652088165283,1.7382805109024049,-0.027884697914123534,0.04075946118682623,0.028089934214949607,-0.012669526971876621
qwen,ms_marco,noise_2_word_dropout,16,18,1.9377145230770112,1.9263571441173553,-0.011357378959655762,0.1119216401129961,0.031014342606067658,-0.08090729750692845
qwen,ms_marco,noise_2_word_dropout,16,19,2.1712311267852784,2.16418713927269,-0.007043987512588501,0.04777458161115646,0.02486448734998703,-0.022910094261169432
qwen,ms_marco,noise_2_word_dropout,16,20,1.5750524938106536,1.5527277529239654,-0.022324740886688232,0.3884588398039341,0.2819362759590149,-0.1065225638449192
qwen,ms_marco,noise_2_word_dropout,16,21,1.598594570159912,1.5910504281520843,-0.007544142007827759,0.01853095889091492,0.013737750053405762,-0.004793208837509155
qwen,ms_marco,noise_2_word_dropout,16,22,1.5325323224067688,1.5320627510547637,-0.0004695713520050049,0.009464604407548904,0.006468451023101807,-0.002996153384447098
qwen,ms_marco,noise_2_word_dropout,16,23,1.550065779685974,1.5505433440208436,0.00047756433486938475,0.10465800762176514,0.09030933380126953,-0.014348673820495605
qwen,ms_marco,noise_2_word_dropout,16,24,2.117820370197296,2.1151271164417267,-0.002693253755569458,0.04805479049682617,0.03894698619842529,-0.00910780429840088
qwen,ms_marco,noise_2_word_dropout,16,25,1.925710290670395,1.9244001388549805,-0.0013101518154144288,0.06122511774301529,0.041815024614334104,-0.019410093128681184
qwen,ms_marco,noise_2_word_dropout,16,26,1.3115163147449493,1.3143328309059144,0.002816516160964966,0.02979249656200409,0.027228689193725585,-0.0025638073682785036
qwen,ms_marco,noise_2_word_dropout,16,27,1.805007416009903,1.7897071838378906,-0.015300232172012328,0.04738248139619827,0.0330103874206543,-0.014372093975543976
qwen,ms_marco,noise_2_word_dropout,17,0,1.9322134137153626,1.931919026374817,-0.0002943873405456543,0.062363489717245105,0.03440295457839966,-0.027960535138845444
qwen,ms_marco,noise_2_word_dropout,17,1,1.8640507459640503,1.8656365513801574,0.0015858054161071778,0.23618467450141906,0.1775432586669922,-0.05864141583442688
qwen,ms_marco,noise_2_word_dropout,17,2,1.5255777776241302,1.5284374356269836,0.0028596580028533935,0.017007661145180465,0.008703705668449403,-0.008303955476731063
qwen,ms_marco,noise_2_word_dropout,17,3,1.4171697080135346,1.4105380117893218,-0.006631696224212646,0.11889438629150391,0.09790153503417968,-0.020992851257324217
qwen,ms_marco,noise_2_word_dropout,17,4,1.168325138092041,1.1702768981456757,0.0019517600536346435,0.022978341579437254,0.018463659286499023,-0.004514682292938233
qwen,ms_marco,noise_2_word_dropout,17,5,2.042894971370697,2.038413417339325,-0.00448155403137207,0.08208489120006561,0.05396857261657715,-0.028116318583488464
qwen,ms_marco,noise_2_word_dropout,17,6,1.7109897971153258,1.7168340742588044,0.005844277143478393,0.009984419215470552,0.005538822710514068,-0.004445596504956484
qwen,ms_marco,noise_2_word_dropout,17,7,1.013043585419655,1.0055092841386795,-0.007534301280975342,0.15560898780822754,0.1254337787628174,-0.030175209045410156
qwen,ms_marco,noise_2_word_dropout,17,8,0.6344068765640258,0.617688675224781,-0.016718201339244843,0.11107989251613617,0.15519972145557404,0.04411982893943787
qwen,ms_marco,noise_2_word_dropout,17,9,2.0073327362537383,1.99156956076622,-0.01576317548751831,0.09412631988525391,0.06690750122070313,-0.02721881866455078
qwen,ms_marco,noise_2_word_dropout,17,10,0.2878645073622465,0.2948719125241041,0.007007405161857605,0.07714233500882983,0.07223318740725518,-0.004909147601574659
qwen,ms_marco,noise_2_word_dropout,17,11,1.681882655620575,1.681355458498001,-0.0005271971225738525,0.06464033126831055,0.0519561767578125,-0.012684154510498046
qwen,ms_marco,noise_2_word_dropout,17,12,1.555300059914589,1.5783163338899613,0.023016273975372314,0.11788941621780395,0.09667780399322509,-0.021211612224578857
qwen,ms_marco,noise_2_word_dropout,17,13,1.1667844086885453,1.1830597668886185,0.016275358200073243,0.2931848391890526,0.3485804557800293,0.055395616590976714
qwen,ms_marco,noise_2_word_dropout,17,14,0.7944256722927093,0.7616850152611733,-0.0327406570315361,0.02059103325009346,0.013178384304046631,-0.007412648946046829
qwen,ms_marco,noise_2_word_dropout,17,15,0.814156423509121,0.8199905604124069,0.00583413690328598,0.08002271316945553,0.054423770308494566,-0.025598942860960962
qwen,ms_marco,noise_2_word_dropout,17,16,1.3490249067544937,1.3538085520267487,0.004783645272254944,0.07312037199735641,0.05109491348266602,-0.0220254585146904
qwen,ms_marco,noise_2_word_dropout,17,17,1.576275435090065,1.5731053739786147,-0.0031700611114501955,0.14981916546821594,0.11164703369140624,-0.03817213177680969
qwen,ms_marco,noise_2_word_dropout,17,18,0.6813736245036125,0.6484500154852867,-0.032923609018325806,0.17745614051818848,0.1297701120376587,-0.04768602848052979
qwen,ms_marco,noise_2_word_dropout,17,19,0.5123679235577583,0.48350216671824453,-0.028865756839513777,0.010307342000305652,0.004418995953164995,-0.005888346047140658
qwen,ms_marco,noise_2_word_dropout,17,20,0.8927474737167358,0.8770080015063286,-0.01573947221040726,0.02459065169095993,0.02201674282550812,-0.002573908865451813
qwen,ms_marco,noise_2_word_dropout,17,21,2.0150380074977874,1.9942886412143708,-0.020749366283416747,0.2114378333091736,0.17532482147216796,-0.03611301183700562
qwen,ms_marco,noise_2_word_dropout,17,22,2.231285983324051,2.2113043665885925,-0.019981616735458375,0.15962356925010682,0.11596794128417968,-0.043655627965927125
qwen,ms_marco,noise_2_word_dropout,17,23,2.122162866592407,2.1076429963111876,-0.014519870281219482,0.20009307861328124,0.15175094604492187,-0.048342132568359376
qwen,ms_marco,noise_2_word_dropout,17,24,1.5513339817523957,1.5312359750270843,-0.020098006725311278,0.1657929003238678,0.10890579223632812,-0.056887108087539676
qwen,ms_marco,noise_2_word_dropout,17,25,1.9990642011165618,1.9796540975570678,-0.01941010355949402,0.14497610330581664,0.09377584457397461,-0.051200258731842044
qwen,ms_marco,noise_2_word_dropout,17,26,1.7566529631614685,1.7313573956489563,-0.025295567512512208,0.10416562259197235,0.06844625473022461,-0.035719367861747744
qwen,ms_marco,noise_2_word_dropout,17,27,2.2145694971084593,2.1993073999881743,-0.015262097120285034,0.19395990371704103,0.13703060150146484,-0.05692930221557617
qwen,ms_marco,noise_2_word_dropout,18,0,0.9750488698482513,0.9769236981868744,0.001874828338623047,0.02386515438556671,0.01567673683166504,-0.008188417553901673
qwen,ms_marco,noise_2_word_dropout,18,1,1.376900589466095,1.3834307968616486,0.006530207395553589,0.03405558168888092,0.012488636374473571,-0.021566945314407348
qwen,ms_marco,noise_2_word_dropout,18,2,1.3423123836517334,1.3364619970321656,-0.005850386619567871,0.07976462841033935,0.06047534942626953,-0.019289278984069826
qwen,ms_marco,noise_2_word_dropout,18,3,0.9527818977832794,0.9594133913516998,0.00663149356842041,0.03592427968978882,0.026044654846191406,-0.009879624843597412
qwen,ms_marco,noise_2_word_dropout,18,4,1.1617109805345536,1.1565875738859177,-0.005123406648635864,0.68323974609375,0.6863601684570313,0.00312042236328125
qwen,ms_marco,noise_2_word_dropout,18,5,1.6455186009407043,1.648527103662491,0.003008502721786499,0.25267810821533204,0.19655017852783202,-0.0561279296875
qwen,ms_marco,noise_2_word_dropout,18,6,1.765519779920578,1.762349545955658,-0.0031702339649200438,0.015602019429206849,0.01690641641616821,0.0013043969869613648
qwen,ms_marco,noise_2_word_dropout,18,7,0.0005856029682036023,0.0006249048201425467,3.930185193894431e-05,1.134809507391532e-07,2.646486666056658e-07,1.5116771586651255e-07
qwen,ms_marco,noise_2_word_dropout,18,8,2.5798168897628786,2.5896032452583313,0.00978635549545288,0.12707481384277344,0.108123779296875,-0.018951034545898436
qwen,ms_marco,noise_2_word_dropout,18,9,1.8370857298374177,1.8381695032119751,0.0010837733745574952,0.04887299686670303,0.04563145637512207,-0.0032415404915809632
qwen,ms_marco,noise_2_word_dropout,18,10,1.5360561102628707,1.5068151265382768,-0.029240983724594116,0.1386106103658676,0.1222198486328125,-0.016390761733055113
qwen,ms_marco,noise_2_word_dropout,18,11,2.2758685767650606,2.273215705156326,-0.002652871608734131,0.06238907873630524,0.05501997470855713,-0.007369104027748108
qwen,ms_marco,noise_2_word_dropout,18,12,1.772456556558609,1.7702328383922576,-0.0022237181663513185,0.19277410507202147,0.17656211853027343,-0.016211986541748047
qwen,ms_marco,noise_2_word_dropout,18,13,1.9477717697620391,1.9408641517162324,-0.006907618045806885,0.30759639739990235,0.3243061065673828,0.01670970916748047
qwen,ms_marco,noise_2_word_dropout,18,14,2.0168554723262786,2.0003557741641997,-0.016499698162078857,0.3819019317626953,0.27956280708312986,-0.10233912467956544
qwen,ms_marco,noise_2_word_dropout,18,15,1.7496586740016937,1.7289859116077424,-0.020672762393951417,0.5557305335998535,0.5123327255249024,-0.04339780807495117
qwen,ms_marco,noise_2_word_dropout,18,16,1.8999769866466523,1.8749477446079255,-0.025029242038726807,0.21264821887016297,0.12391588687896729,-0.08873233199119568
qwen,ms_marco,noise_2_word_dropout,18,17,0.9595405280590057,0.9618993401527405,0.0023588120937347414,0.0031232066219672562,0.004058016091585159,0.0009348094696179033
qwen,ms_marco,noise_2_word_dropout,18,18,2.117719179391861,2.0922751426696777,-0.025444036722183226,0.31250715255737305,0.25875082015991213,-0.053756332397460936
qwen,ms_marco,noise_2_word_dropout,18,19,2.374403166770935,2.354882073402405,-0.019521093368530272,0.19956092834472655,0.15317153930664062,-0.04638938903808594
qwen,ms_marco,noise_2_word_dropout,18,20,2.0915837466716765,2.084102803468704,-0.007480943202972412,0.18439216613769532,0.17066287994384766,-0.013729286193847657
qwen,ms_marco,noise_2_word_dropout,18,21,2.09847806096077,2.082971656322479,-0.015506404638290405,0.35703601837158205,0.32828369140625,-0.02875232696533203
qwen,ms_marco,noise_2_word_dropout,18,22,2.558791869878769,2.5557866394519806,-0.00300523042678833,0.17744026184082032,0.12457656860351562,-0.052863693237304686
qwen,ms_marco,noise_2_word_dropout,18,23,1.4294039338827134,1.4413636147975921,0.011959680914878845,0.0619110107421875,0.0586181640625,-0.0032928466796875
qwen,ms_marco,noise_2_word_dropout,18,24,2.439687216281891,2.4190866231918333,-0.02060059309005737,0.17624225616455078,0.1501689910888672,-0.026073265075683593
qwen,ms_marco,noise_2_word_dropout,18,25,1.2029754549264908,1.1964717924594879,-0.006503662467002869,0.04723234176635742,0.03675832748413086,-0.010474014282226562
qwen,ms_marco,noise_2_word_dropout,18,26,1.7501371860504151,1.7413129031658172,-0.008824282884597778,0.22902345657348633,0.21401290893554686,-0.015010547637939454
qwen,ms_marco,noise_2_word_dropout,18,27,1.8194005370140076,1.8144089102745056,-0.0049916267395019535,0.23280906677246094,0.2044952392578125,-0.028313827514648438
qwen,ms_marco,noise_2_word_dropout,19,0,0.0006796653815399623,0.0006642737846050295,-1.539159693493275e-05,3.0221859023082943e-05,1.6531143841480577e-06,-2.8568744638934886e-05
qwen,ms_marco,noise_2_word_dropout,19,1,1.7779041945934295,1.7713657021522522,-0.006538492441177368,0.04936385154724121,0.040558147430419925,-0.00880570411682129
qwen,ms_marco,noise_2_word_dropout,19,2,2.316600054502487,2.3474863529205323,0.030886298418045043,0.028616514801979066,0.012922835350036622,-0.015693679451942444
qwen,ms_marco,noise_2_word_dropout,19,3,1.4515394747257233,1.4456952303647994,-0.005844244360923767,0.07281149029731751,0.025252658128738403,-0.047558832168579104
qwen,ms_marco,noise_2_word_dropout,19,4,2.225550985336304,2.245110785961151,0.019559800624847412,0.05604217052459717,0.024710173904895782,-0.03133199661970139
qwen,ms_marco,noise_2_word_dropout,19,5,1.6372961401939392,1.6177371621131897,-0.019558978080749512,0.10290093421936035,0.08684959411621093,-0.016051340103149413
qwen,ms_marco,noise_2_word_dropout,19,6,2.4497079730033873,2.4330217063426973,-0.016686266660690306,0.14368074238300324,0.07840374112129211,-0.06527700126171113
qwen,ms_marco,noise_2_word_dropout,19,7,1.6830907940864563,1.6790380001068115,-0.004052793979644776,0.016492587327957154,0.02290024757385254,0.006407660245895386
qwen,ms_marco,noise_2_word_dropout,19,8,1.1761316657066345,1.1736091375350952,-0.0025225281715393066,0.018882840871810913,0.030859005451202393,0.01197616457939148
qwen,ms_marco,noise_2_word_dropout,19,9,1.124879464507103,1.1284330248832704,0.0035535603761672973,0.16322002410888672,0.13313026428222657,-0.030089759826660158
qwen,ms_marco,noise_2_word_dropout,19,10,1.5595890522003173,1.5553355276584626,-0.004253524541854859,0.0017548203468322754,0.0029279500246047973,0.0011731296777725219
qwen,ms_marco,noise_2_word_dropout,19,11,1.70033540725708,1.701544326543808,0.0012089192867279052,0.03667805194854736,0.036447763442993164,-0.0002302885055541992
qwen,ms_marco,noise_2_word_dropout,19,12,1.3488402783870697,1.3459602773189545,-0.0028800010681152345,0.19088295698165894,0.2109769821166992,0.020094025135040283
qwen,ms_marco,noise_2_word_dropout,19,13,1.1625962138175965,1.1609595477581025,-0.0016366660594940186,0.030512917041778564,0.04689669609069824,0.01638377904891968
qwen,ms_marco,noise_2_word_dropout,19,14,1.7327389001846314,1.7061973750591277,-0.02654152512550354,0.5174532920122147,0.4177717834711075,-0.09968150854110717
qwen,ms_marco,noise_2_word_dropout,19,15,1.1859481424093246,1.1558930531144143,-0.03005508929491043,0.040981577895581725,0.024839209951460363,-0.016142367944121362
qwen,ms_marco,noise_2_word_dropout,19,16,1.9860511362552642,1.9686855971813202,-0.017365539073944093,0.402055549621582,0.3699493408203125,-0.032106208801269534
qwen,ms_marco,noise_2_word_dropout,19,17,1.5369503617286682,1.5064034640789032,-0.030546897649765016,0.09009869396686554,0.10440649092197418,0.014307796955108643
qwen,ms_marco,noise_2_word_dropout,19,18,1.527244883775711,1.4911398887634277,-0.03610499501228333,0.10873605012893676,0.08243937492370605,-0.026296675205230713
qwen,ms_marco,noise_2_word_dropout,19,19,1.8823501527309419,1.8647627711296082,-0.017587381601333617,0.3850763440132141,0.3060658097267151,-0.07901053428649903
qwen,ms_marco,noise_2_word_dropout,19,20,1.4964943170547484,1.4657170474529266,-0.0307772696018219,0.35838909149169923,0.3109861373901367,-0.0474029541015625
qwen,ms_marco,noise_2_word_dropout,19,21,1.6917674124240876,1.6796787232160568,-0.0120886892080307,0.4030403792858124,0.35695730447769164,-0.046083074808120725
qwen,ms_marco,noise_2_word_dropout,19,22,1.9189772725105285,1.8959057807922364,-0.023071491718292238,0.1655556380748749,0.09899656176567077,-0.0665590763092041
qwen,ms_marco,noise_2_word_dropout,19,23,2.1427855670452116,2.114450091123581,-0.02833547592163086,0.4633461982011795,0.3259574055671692,-0.13738879263401033
qwen,ms_marco,noise_2_word_dropout,19,24,2.019463151693344,2.0010146737098693,-0.01844847798347473,0.22015061378479003,0.1996702194213867,-0.02048039436340332
qwen,ms_marco,noise_2_word_dropout,19,25,1.946033638715744,1.9270864188671113,-0.01894721984863281,0.16995110511779785,0.17655577659606933,0.006604671478271484
qwen,ms_marco,noise_2_word_dropout,19,26,2.398265779018402,2.3820061564445494,-0.01625962257385254,0.212052059173584,0.16272830963134766,-0.049323749542236325
qwen,ms_marco,noise_2_word_dropout,19,27,1.692119574546814,1.6736000955104828,-0.018519479036331176,0.15019843354821205,0.049830736219882966,-0.10036769732832909
qwen,ms_marco,noise_2_word_dropout,20,0,1.6262063562870026,1.6227308928966522,-0.0034754633903503417,0.03084648251533508,0.03708014488220215,0.006233662366867065
qwen,ms_marco,noise_2_word_dropout,20,1,1.3509832799434662,1.352055412530899,0.0010721325874328614,0.048242184519767764,0.06559152603149414,0.01734934151172638
qwen,ms_marco,noise_2_word_dropout,20,2,1.201399889588356,1.2078666687011719,0.006466779112815857,0.020555901527404784,0.022256088256835938,0.0017001867294311524
qwen,ms_marco,noise_2_word_dropout,20,3,1.760243797302246,1.7578689873218536,-0.002374809980392456,0.161380398273468,0.12727203369140624,-0.03410836458206177
qwen,ms_marco,noise_2_word_dropout,20,4,1.6593531310558318,1.6577157855033875,-0.001637345552444458,0.12056770324707031,0.11481742858886719,-0.005750274658203125
qwen,ms_marco,noise_2_word_dropout,20,5,1.7955362379550934,1.7804947793483734,-0.01504145860671997,0.4505401968955994,0.3685306549072266,-0.0820095419883728
qwen,ms_marco,noise_2_word_dropout,20,6,1.9029866695404052,1.8953264832496644,-0.007660186290740967,0.13956832885742188,0.12444915771484374,-0.015119171142578125
qwen,ms_marco,noise_2_word_dropout,20,7,1.7455195486545563,1.7442263424396516,-0.0012932062149047852,0.16576728820800782,0.1820140838623047,0.016246795654296875
qwen,ms_marco,noise_2_word_dropout,20,8,0.9642948478460311,0.9693461567163467,0.005051308870315551,0.15404701232910156,0.21671409606933595,0.06266708374023437
qwen,ms_marco,noise_2_word_dropout,20,9,0.928397536277771,0.9436506062746048,0.0152530699968338,0.06871819496154785,0.07503066062927247,0.00631246566772461
qwen,ms_marco,noise_2_word_dropout,20,10,1.3221732676029205,1.2938588082790374,-0.028314459323883056,0.20340309143066407,0.25632457733154296,0.052921485900878903
